id,callsign,airline_iata,airline_icao,origin,destination,aircraft_code,registration,latitude,longitude,altitude,ground_speed,heading,vertical_speed,on_ground,squawk,time
3b351626,QTR5R,QR,QTR,JFK,DOH,B77W,A7-BER,47.6956,-5.5274,33000,481,99,0,0,,1752268040
3b351632,AFR201,AF,AFR,PEK,CDG,B789,F-HRBH,47.6993,72.9603,35975,466,272,0,0,,1752268041
3b3516b0,DAL480,DL,DAL,LAX,HNL,B763,N198DN,21.3285,-157.9193,0,2,89,0,1,,1752268042
3b3516d6,DAL332,DL,DAL,BOS,SEA,A21N,N537DT,47.4582,-122.3062,0,13,180,0,1,,1752268041
3b3516dd,CES232,MU,CES,CMB,PVG,A332,B-5931,30.0909,114.2021,37100,479,67,0,0,,1752268041
3b3516f1,MAS039,MH,MAS,ICN,KUL,A333,9M-MTF,4.7833,101.6671,28000,358,289,0,0,,1752268041
3b351722,UAL75,UA,UAL,FRA,EWR,B763,N662UA,53.3016,-59.0232,36025,460,237,64,0,,1752268041
3b351729,EVA024,BR,EVA,TPE,SEA,B789,B-17885,45.8656,173.6933,39000,508,73,0,0,,1752268041
3b35177f,ETD979,EY,ETD,AUH,HAN,B77L,A6-DDC,20.8687,100.8961,39000,455,82,0,0,,1752268040
3b3517a2,JAL41,JL,JAL,HND,LHR,B788,JA843J,64.021,-170.4081,37000,508,45,0,0,,1752268041
3b3517a7,QTR6X,QR,QTR,FRA,DOH,B789,A7-BHD,25.269,51.6025,0,11,154,0,1,,1752268041
3b3517dd,TWB162,TW,TWB,SIN,ICN,A333,HL8502,35.7791,126.9181,29000,466,12,64,0,,1752268041
3b3517fd,N9396H,,,LVK,,C172,N9396H,37.6806,-121.4563,1000,91,126,384,0,,1752268041
3b351802,SWR139,LX,SWR,HKG,ZRH,B77W,HB-JNJ,47.5068,76.7486,32000,466,275,0,0,,1752268041
3b351816,KAL8391,KE,KAL,ICN,PEN,B77L,HL8044,6.3705,102.447,36000,479,212,0,0,,1752268041
3b351820,N7900G,,,ILN,ILN,C172,N7900G,39.4664,-83.8875,2000,71,202,576,0,,1752268040
3b35188c,CL30,,,,,CL30,,33.9338,-118.3946,0,0,56,0,1,,1752268038
3b3518a2,SIA616,SQ,SIA,SIN,PUS,B38M,9V-MBH,34.8623,128.5043,11025,249,9,-64,0,,1752268041
3b3518a5,AFR034,AF,AFR,CDG,ATL,B772,F-GSPY,50.2594,-62.5357,36000,472,229,64,0,,1752268040
3b3518ee,DLH432,LH,DLH,FRA,ORD,A343,D-AIGZ,56.323,-62.3901,36000,470,241,0,0,,1752268041
3b3518f5,FPY409,OG,FPY,KEF,BWI,A20N,TF-PPC,39.1275,-76.6286,1050,168,321,-128,0,,1752268041
3b35191c,SAS925,SK,SAS,CPH,IAD,A359,SE-RSF,52.2194,-62.9899,43000,483,223,0,0,,1752268040
3b351934,CPA383,CX,CPA,HKG,ZRH,A359,B-LRN,45.8719,85.014,36125,504,308,-128,0,,1752268026
3b351942,N112GC,,,RDU,,C180,N112GC,34.7759,-83.4048,5675,149,134,-320,0,,1752268040
3b351957,THY62Y,TK,THY,IST,DAC,A332,TC-JNE,30.6045,75.6318,37000,494,127,64,0,,1752268041
3b3519b1,N838KT,,,ANC,,DH3T,N838KT,61.1277,-151.0563,2350,119,346,-448,0,,1752268041
3b3519c4,CFG2500,DE,CFG,BER,DXB,A20N,D-ANCK,25.932,53.9501,27975,464,113,-320,0,,1752268040
3b3519ed,TOM439,BY,TUI,BVC,MAN,B38M,G-TUMC,53.3689,-2.2878,0,0,135,0,1,,1752268028
3b351a9c,WAZ3XD,5W,WZZ,TIA,AUH,A321,A6-WAF,24.4229,54.6655,475,141,308,-448,0,,1752267972
3b351ad7,CES236,MU,CES,MLE,PVG,A332,B-6537,22.6719,108.4735,37100,482,72,0,0,,1752268039
3b351af6,WUK5605,W9,WZZ,LGW,JED,A21N,G-XLRA,21.925,38.6408,11500,20,137,-1472,0,,1752268036
3b351b3a,PKNMI,,,HLP,,B733,PK-NMI,-5.9643,109.6901,34000,450,270,64,0,,1752268040
3b351b80,FDB1715,FZ,FDB,DXB,MSQ,B38M,A6-FMH,55.7942,31.8874,32000,482,338,-1216,0,,1752268041
3b351b93,SVA871,SV,SVA,MNL,JED,B789,HZ-AR13,20.1114,74.0343,37975,534,280,0,0,,1752268041
3b351ba1,UAL253,UA,UAL,IAH,HNL,B772,N777UA,25.7425,-141.7652,34000,493,257,0,0,,1752268036
3b351bcb,UAL417,UA,UAL,LAX,OGG,B38M,N17356,20.8916,-156.4361,0,0,213,0,1,,1752268037
3b351be1,UZB202,HY,UZB,LHR,TAS,B788,UK78703,43.9523,65.2937,40975,533,130,0,0,,1752268041
3b351bf8,JAL48,JL,JAL,HEL,HND,B77W,JA740J,78.3102,-140.3775,34000,513,223,0,0,,1752268041
3b351bfe,GEL962,D4,GEL,CTU,TBS,B763,4L-GEL,41.3062,61.0231,34000,452,270,0,0,,1752268041
3b351c1d,DAL363,DL,DAL,JFK,SFO,B752,N717TW,37.6688,-120.6654,23925,356,261,-1920,0,,1752268040
3b351c66,JJA2712,7C,JJA,DPS,ICN,B38M,HL8552,28.9838,125.4204,33000,479,18,0,0,,1752268026
3b351c8e,CNK91,CN,CNK,TEB,MAD,CL60,C-GSAT,41.9718,-10.292,41000,471,117,0,0,,1752268041
3b351cf7,B763,,,,,B763,,4.476,-57.4556,35000,475,158,0,0,,1752268040
3b351d01,AAL889,AA,AAL,PHX,BOS,A21N,N420AN,42.0748,-79.4825,33000,487,79,0,0,,1752268040
3b351d03,LOT45,LO,LOT,WAW,YYZ,B788,SP-LRD,59.5075,-53.0363,39975,478,250,0,0,,1752268041
3b351d09,ASA227,AS,ASA,JFK,SFO,B39M,N968AK,37.6918,-120.4676,26625,408,262,-2176,0,,1752268041
3b351d1e,N6479G,,,,,C150,N6479G,31.4574,-88.5069,2000,86,134,-64,0,,1752268039
3b351d22,KLM609,KL,KLM,AMS,SLC,B772,PH-BQM,60.7564,-76.5728,36000,448,262,0,0,,1752268041
3b351d3b,LJ60,,,,,LJ60,,26.2837,-83.5813,31725,399,142,-512,0,,1752268041
3b351d88,DAL491,DL,DAL,JFK,SEA,A21N,N526DE,47.1269,-122.1786,4725,229,217,64,0,,1752268040
3b351d94,SBI3007,S7,SBI,DME,YKS,A20N,RA-73428,65.7695,117.9128,37000,470,119,0,0,,1752268041
3b351da7,N645AT,,,MRI,,C208,N645AT,60.8549,-151.0006,5000,172,338,0,0,,1752268041
3b351dae,ETR894,ES,EVE,MAD,CCS,A359,EC-NGY,23.9022,-50.1488,41000,458,234,0,0,,1752268036
3b351ddf,HVN342,VN,HVN,SGN,NGO,A321,VN-A336,26.9844,128.7953,34975,468,47,0,0,,1752268041
3b351df4,CGGPO,,,YQG,,C172,C-GGPO,42.1764,-82.7195,4300,10,218,-832,0,,1752267997
3b351e47,THA661,TG,THA,HND,BKK,A359,HS-THH,13.9146,100.8967,4175,216,236,-1344,0,,1752268041
3b351e66,N251JG,,,,,ZZZZ,N251JG,30.6273,-98.7537,3300,129,15,320,0,,1752268040
3b351e81,N67685,,,RNT,ZNA,DHC2,N67685,48.4869,-123.1233,400,87,141,64,0,,1752268039
3b351eac,MSR959,MS,MSR,CAN,CAI,B77W,SU-GDP,22.9614,64.8064,34000,130,273,0,0,,1752268027
3b351eb5,ETH3788,ET,ETH,LGG,PVG,B77L,ET-ARK,57.7738,85.5014,33000,478,92,0,0,,1752268041
3b351ed0,AAR795,OZ,AIH,ICN,ALA,B744,HL7417,43.3909,76.9641,9875,297,253,-704,0,,1752268041
3b351eea,FDB4TB,FZ,FDB,DXB,VKO,B38M,A6-FMO,54.6015,37.8744,17250,408,335,-2176,0,,1752268041
3b351f18,MAS2,MH,MAS,KUL,LHR,A359,9M-MAB,32.3622,68.017,38000,481,309,0,0,,1752268041
3b351f20,CAL073,CI,CAL,TPE,AMS,A359,B-18910,29.4392,78.1524,38000,501,313,0,0,,1752268041
3b351f2c,ASA305,AS,ASA,SEA,MIA,B739,N281AK,25.4448,-81.572,20600,393,93,-960,0,,1752268041
3b351f48,ABD4138,CC,,LGG,NBO,B744,TF-AKE,16.6206,38.949,34000,501,182,0,0,,1752268041
3b351f68,BAW49,BA,BAW,LHR,SEA,B77W,G-STBL,70.6425,-84.4188,36000,481,256,0,0,,1752268039
3b351f81,CMP498,CM,CMP,SCL,PTY,B39M,HP-9918CMP,3.8194,-79.4512,34000,426,359,-64,0,,1752268041
3b351f82,AAL2470,AA,AAL,CLT,LAS,A321,N153AN,36.08,-115.1357,0,0,42,0,1,,1752268038
3b351fb5,N5541T,,,ERI,YNG,C172,N5541T,41.2388,-80.6941,1700,72,187,256,0,,1752268038
3b351ffb,NCA101,KZ,NCA,LAX,NRT,B748,JA12KZ,35.9193,-170.7982,35996,484,266,0,0,,1752268036
3b35203d,RAM203J,AT,RAM,JFK,CMN,B789,CN-RGX,35.6231,-12.3969,37000,558,108,-64,0,,1752268022
3b35204b,JST18,JQ,JST,HKT,MEL,B788,VH-VKF,-29.6074,123.2388,39000,548,129,-64,0,,1752268040
3b3520b8,PSEMP,,,DIQ,,C210,PS-EMP,-19.7158,-49.4929,11475,157,88,0,0,,1752268041
3b3520be,ATN3591,8C,,ANC,RFD,B763,N331AZ,42.2477,-89.083,1650,130,185,-576,0,,1752268041
3b3520bf,SIA279,SQ,SIA,SIN,ADL,B78X,9V-SCZ,-33.5963,135.8859,36625,485,128,-896,0,,1752268041
3b352131,THY7JE,TK,THY,IST,LAX,B789,TC-LLH,66.9061,-19.5271,33975,494,301,0,0,,1752268040
3b352140,FDX5501,FX,FDX,MIA,EZE,B763,N125FE,-12.9654,-66.9449,37025,474,162,0,0,,1752268041
3b352148,UAE5V,EK,UAE,JFK,DXB,A388,A6-EUK,46.547,-9.446,37000,488,97,0,0,,1752268039
3b35214d,N995CM,,,BGR,SNN,A321,N995CM,52.7088,-8.9183,0,0,320,0,1,,1752268041
3b352150,SHINR40,,RFR,GVT,,R135,ZZ664,30.8374,-86.7474,38000,444,280,0,0,,1752268040
3b35217b,DAL338,DL,DAL,SEA,FLL,A21N,N550DN,26.8052,-79.7992,15200,350,171,-1728,0,,1752268041
3b352200,LAE1835,L7,LCO,MIA,AGT,B763,N536LA,-9.0717,-68.206,33025,477,159,0,0,,1752268041
3b352203,N751WT,,,,,P28A,N751WT,46.8611,-92.5087,3100,92,179,192,0,,1752268040
3b352222,N959HC,,,,,C172,N959HC,45.8904,-122.732,200,47,346,-64,0,,1752268026
3b35224f,ACA847,AC,ACA,FRA,YUL,B789,C-FVLU,53.0233,-59.7178,39975,480,237,-64,0,,1752268040
3b3522a9,AMX030,AM,AMX,MEX,EZE,B788,N783AM,-15.103,-75.1292,40975,508,142,0,0,,1752268040
3b3522ab,AAL81,AA,AAL,LHR,DFW,B77W,N725AN,53.4373,-67.8084,34000,485,231,0,0,,1752268041
3b3522b7,AFL232,SU,AFL,SVO,DEL,A21N,RA-73705,29.0652,77.1305,10125,290,130,-768,0,,1752268041
3b3522b9,SIA356,SQ,SIA,SIN,MXP,A359,9V-SMF,30.005,70.904,34375,505,336,512,0,,1752268041
3b3522e2,AAL281,AA,AAL,DFW,ICN,B772,N758AN,60.6552,-133.6137,34000,483,284,0,0,,1752268040
3b3522f1,IBE03DL,IB,IBE,MAD,BOS,A21N,EC-OIL,50.7902,-56.4439,34000,435,244,0,0,,1752268040
3b352303,WPT3161,3P,WFL,LIS,LRM,A333,EC-OND,26.3203,-54.9283,37008,453,242,0,0,,1752268041
3b352332,SWA1471,WN,SWA,LAS,KOA,B38M,N8712L,25.1943,-143.1858,36000,455,248,0,0,,1752268041
3b35233c,ANA106,NH,ANA,HND,LAX,B788,JA820A,48.0661,-159.3213,37000,549,87,0,0,,1752268039
3b352361,MAS88,MH,MAS,KUL,NRT,A333,9M-MTO,28.5983,130.8521,39000,458,25,-64,0,,1752268041
3b3523b7,N737ET,,,QTU,AFW,C172,N737ET,33.2805,-97.5808,1800,73,254,-64,0,,1752268040
3b35241f,THY43K,TK,THY,IST,KGL,A333,TC-LNG,19.1818,38.2405,38000,77,94,0,0,,1752268041
3b35242c,MAS066,MH,MAS,KUL,ICN,A333,9M-MTN,32.6617,125.5418,37000,478,17,0,0,,1752268041
3b35246c,CCKWG,,,,,TRIN,CC-KWG,-32.7423,-70.7757,3494,80,48,384,0,,1752268037
3b352482,DLH769,LH,DLH,SIN,MUC,A359,D-AIXH,22.8579,62.0414,38000,523,292,0,0,,1752268041
3b3524bd,DAL649,DL,DAL,SLC,CUN,B739,N848DN,24.6733,-95.1251,35000,467,123,0,0,,1752268040
3b352511,N7904C,,,CUH,FYV,P28B,N7904C,36.1655,-95.5168,4500,123,277,0,0,,1752268038
3b352593,UAE9994,EK,ADZ,FRA,DWC,B744,LZ-CJC,25.7835,53.8565,23750,450,144,-1984,0,,1752268039
3b352615,N925T,,,CDW,,BE35,N925T,39.1816,-79.8546,4650,100,38,-256,0,,1752268019
3b35263c,VOZ096,VA,VOZ,DPS,MEL,B38M,VH-8IF,-37.8306,143.4174,20425,396,91,-1728,0,,1752268041
3b352646,QTR958,QR,QTR,DOH,CGK,A359,A7-ALW,9.7109,88.5667,39004,433,130,0,0,,1752268041
3b352649,CBJ621,JD,CBJ,HGH,LIS,A332,B-8982,57.5769,84.0839,38000,481,321,-64,0,,1752268040
3b352686,KLM166,KL,KLM,AMS,ATL,B77W,PH-BVG,49.6625,-64.1541,34000,480,223,0,0,,1752268040
3b352694,GIA714,GA,GIA,DPS,SYD,A333,PK-GPZ,-34.5252,149.7165,19750,390,82,-1216,0,,1752268040
3b3526ba,FIN121,AY,FIN,HEL,DEL,A333,OH-LTM,38.1264,60.6227,39000,518,115,0,0,,1752268041
3b3526ce,SWR18P,LX,SWR,ZRH,EWR,A333,HB-JHB,54.0784,-53.6563,38000,459,244,0,0,,1752268041
3b35270d,NDL987,MB,NDL,,,PC12,C-FYMN,48.3428,-72.1903,23000,302,149,0,0,,1752268041
3b35275c,AVA011,AV,AVA,MAD,BOG,B788,N794AV,29.3611,-52.6461,39000,489,224,0,0,,1752268041
3b352767,N56757,,,,,B06,N56757,37.1569,-88.8998,1200,100,46,-64,0,,1752268039
3b35277e,AIC144,AI,AIC,EWR,BOM,B77W,VT-AEN,46.021,-9.594,33000,488,91,0,0,,1752268041
3b35278f,CRK792,HX,CRK,MLE,HKG,A333,B-LNO,18.7722,108.3126,39100,461,50,64,0,,1752268041
3b3527a0,SIA285,SQ,SIA,SIN,AKL,A359,9V-SMG,-29.7568,136.4021,39000,532,115,0,0,,1752268040
3b3527ba,N99GA,,,ANC,,GA8,N99GA,60.9796,-151.5507,1400,108,53,0,0,,1752268040
3b3527d9,PAL104,PR,PAL,MNL,SFO,B77W,RP-C7779,40.1604,160.3443,34000,527,72,0,0,,1752268039
3b3527f5,HAL71,HA,HAL,LGB,OGG,A21N,N202HA,20.9039,-156.427,0,6,213,0,1,,1752268041
3b352827,ISR116,6H,ISR,LTN,TLV,A320,4X-ABG,32.4801,34.113,10475,316,135,-832,0,,1752268041
3b352834,GRZLY50,,,NKX,,C560,166500,34.6441,-85.5152,39000,355,55,0,0,,1752268041
3b3528b6,N378S,,,MRI,,T206,N126KT,60.6523,-152.0231,3200,104,41,0,0,,1752268038
3b3528dd,THY45M,TK,THY,IST,KUL,A359,TC-LGC,30.1664,76.384,39000,498,128,0,0,,1752268040
3b3528f7,EVA087,BR,EVA,TPE,CDG,B77W,B-16733,28.5303,79.2399,32000,523,296,0,0,,1752268040
3b352905,VOZ068,VA,VOZ,DPS,SYD,B738,VH-YIM,-33.8178,145.0116,37000,471,116,0,0,,1752268041
3b35290b,,,RWD,ACC,,B738,9XR-WG,-1.1712,30.485,20550,368,187,-1664,0,,1752268041
3b352926,FA6X,,,,,FA6X,,38.7238,-93.559,30400,488,96,-3392,0,,1752268041
3b3529e2,N82005,,,SRQ,SRQ,P28A,N82005,27.4167,-82.5167,1200,84,222,-64,0,,1752268026
3b352a2c,JBU415,B6,JBU,JFK,SFO,A321,N987JT,38.2293,-116.9311,36025,415,251,0,0,,1752268040
3b352a42,ITY681,AZ,ITY,EZE,FCO,A359,EI-IFD,-1.5559,-27.9454,39004,486,32,0,0,,1752268041
3b352a6f,TUP9629,4B,TUP,VKO,,B752,RA-73352,58.4953,112.195,35000,451,116,0,0,,1752267983
3b352a74,GTI333,5Y,,SHJ,LGG,B77L,N710GT,46.2586,13.936,34000,457,308,0,0,,1752268041
3b352a85,RS422,RS,WEW,YQB,,AT43,C-GWWD,51.8037,-102.0043,24175,267,279,64,0,,1752268041
3b352ad3,ARG1360,AR,ARG,AEP,BOG,B737,LV-CBF,-0.8493,-70.9025,40000,436,334,0,0,,1752268041
3b352ae4,JZR411,J9,JZR,KWI,TRV,A20N,9K-CBG,9.6885,76.6804,25975,432,154,-960,0,,1752268041
3b352b2b,AAL271,AA,AAL,LAX,OGG,A21N,N432AN,22.9324,-152.7602,34000,436,241,0,0,,1752268041
3b352b71,SWA3578,WN,SWA,LGB,HNL,B38M,N8798Q,21.2612,-158.0745,4050,225,294,-1024,0,,1752268040
3b352b75,UZB502,HY,UZB,PEK,TAS,B788,UK78701,41.8075,72.8211,37125,492,250,-1216,0,,1752268041
3b352b7b,BAW22B,BA,BAW,LHR,BWI,B772,G-YMMN,49.8115,-63.3357,38000,463,228,0,0,,1752268040
3b352bb2,GTWI0909,,,,,B412,C-GTWI,58.1717,-116.1029,2325,124,355,0,0,,1752267985
3b352bc3,JAL55,JL,JAL,ORD,NRT,B77W,JA732J,59.4346,-116.6181,34000,441,289,0,0,,1752268041
3b352bde,KAC102,KU,KAC,LHR,KWI,B77W,9K-AOH,30.3258,48.0337,23200,451,138,-1984,0,,1752268041
3b352c3e,UAL7,UA,UAL,IAH,NRT,B789,N26952,60.0949,-131.2342,36000,480,307,0,0,,1752268041
3b352c53,AEA042,UX,AEA,EZE,MAD,B789,EC-ODI,0.5433,-34.1769,37004,497,19,0,0,,1752268041
3b352c70,BAW21V,BA,BAW,LHR,CVG,B788,G-ZBJE,51.5772,-63.2327,39975,483,234,-64,0,,1752268037
3b352c88,ASP858,AS,ASP,YYC,YQU,E550,C-FSNY,49.0069,-90.1213,45000,479,118,0,0,,1752268041
3b352c94,N917WC,,,,,T206,N917WC,50.9174,-114.4776,5800,133,20,-320,0,,1752268041
3b352cf9,THY2AV,TK,THY,IST,LHE,B77W,TC-LKA,31.3721,73.1112,16975,371,93,-1536,0,,1752268041
3b352d15,CPA255,CX,CPA,HKG,LHR,B77W,B-KPO,43.5516,79.1544,32000,436,271,0,0,,1752268041
3b352d4d,UAL1339,UA,UAL,DEN,SJU,B38M,N27277,19.6096,-66.7993,19375,418,138,-1664,0,,1752268040
3b352d56,ABY965,G9,ABY,SHJ,KRK,A320,A6-ANE,49.5159,20.685,18050,361,315,-3136,0,,1752268041
3b352d8c,KAL628,KE,KAL,CGK,ICN,B789,HL8393,24.9203,125.7331,39000,485,20,-64,0,,1752268041
3b352db3,THA910,TG,THA,BKK,LHR,B77W,HS-TTB,28.0929,79.4993,30000,537,319,0,0,,1752268041
3b352def,AIC106,AI,AIC,EWR,DEL,A359,VT-JRI,49.9147,-9.5784,37000,486,93,0,0,,1752268040
3b352dfb,DWI6022,DM,DWI,PUJ,GRU,B38M,HI1103,-14.9566,-49.0542,39000,456,136,0,0,,1752268041
3b352e09,KAL486,KE,KAL,PQC,ICN,A333,HL7553,37.4606,126.4362,0,17,56,0,1,,1752267954
3b352e63,CAL004,CI,CAL,TPE,SFO,B77W,B-18002,43.0896,172.1512,34000,536,88,0,0,,1752268039
3b352e92,EIN107,EI,EIN,DUB,JFK,A333,EI-DUZ,47.6543,-66.0687,38000,466,218,-64,0,,1752268041
3b352ece,VIR41R,VS,VIR,LHR,SFO,B789,G-VBEL,62.1047,-75.4791,38000,462,256,-64,0,,1752268032
3b352edc,MSR954,MS,MSR,HGH,CAI,B789,SU-GEU,47.2045,78.9316,35975,475,275,64,0,,1752268040
3b352efa,AZU8710,AD,AZU,REC,MCO,A332,PR-AIW,15.9229,-64.9135,40025,454,320,0,0,,1752268040
3b352f1e,N949SP,,,,,C172,N949SP,38.3275,-76.5374,1300,83,289,960,0,,1752268040
3b352f57,KLM808,KL,KLM,TPE,AMS,B789,PH-BHO,41.8041,82.7503,36075,480,293,0,0,,1752268041
3b352fb5,JBU494,B6,JBU,DEN,BOS,A320,N618JB,42.2243,-78.9071,35025,466,65,-64,0,,1752268041
3b352fd9,JBU1858,B6,JBU,AUA,JFK,A320,N637JB,40.2362,-73.7409,7375,285,316,-1344,0,,1752268041
3b353025,THY31M,TK,THY,IST,DAR,B38M,TC-LCJ,7.9469,38.6061,35000,450,164,0,0,,1752268041
3b35303d,N997JT,,,EYW,PBI,P32R,N997JT,26.9374,-80.3418,3675,108,289,640,0,,1752268040
3b35307a,CAL032,CI,CAL,TPE,YVR,B77W,B-18055,44.9965,169.9027,35000,496,86,0,0,,1752268041
3b353088,THY39V,TK,THY,KUL,IST,A359,TC-LHA,21.9751,62.0521,38000,531,293,0,0,,1752268041
3b3530b0,N736DJ,,,ACT,RKR,C172,N736DJ,32.1311,-96.722,8500,101,221,0,0,,1752268024
3b3530be,CGSRW,,,YPL,KIF,C408,C-GSRW,52.9855,-90.0501,12125,190,183,0,0,,1752267958
3b3530d2,UAL79,UA,UAL,EWR,NRT,B789,N24980,64.207,-121.8033,35975,477,283,0,0,,1752268041
3b3530dd,JBU524,B6,JBU,LAX,JFK,A321,N993JE,42.5146,-78.6082,35000,498,89,0,0,,1752268041
3b353128,SAA281,SA,SAA,PER,JNB,A343,ZS-SXF,-35.0213,75.6616,32000,417,270,0,0,,1752268041
3b353152,EVA065,BR,EVA,TPE,VIE,B789,B-17882,27.7213,80.2609,35975,504,300,-64,0,,1752268040
3b353156,IGO063,6E,IGO,DEL,JED,A21N,VT-IUP,21.4966,39.4121,4750,233,248,-64,0,,1752268042
3b35318a,AFR198,AF,AFR,CDG,BKK,A359,F-HUVA,37.8598,60.8497,37000,549,105,0,0,,1752268041
3b353190,N981BC,,,,,C172,N981BC,43.8808,-116.9937,5825,102,202,-448,0,,1752268040
3b353196,D3532,,,,,GLID,D-3532,51.9329,8.671,570,0,271,0,0,,1752267966
3b3531a7,GIA656,GA,GIA,CGK,DJJ,B738,PK-GNG,-2.6732,140.6453,2925,183,306,-1024,0,,1752268041
3b3531a8,SDM6297,SU,SDM,SVO,KHV,B77W,RA-73278,54.7952,120.4432,35000,491,118,0,0,,1752268041
3b3531b9,MAS123,MH,MAS,KUL,SYD,A333,9M-MTI,-20.9799,130.5076,37000,484,132,0,0,,1752268041
3b3531bf,AAL127,AA,AAL,DFW,PVG,B789,N837AN,54.5848,-141.3609,34000,410,298,0,0,,1752268041
3b35322a,ASA560,AS,ASA,LAX,KOA,B738,N535AS,19.7231,-156.0456,0,1,109,0,1,,1752268041
3b353242,MXD693,OD,BTK,CGO,KUL,B738,9M-LCV,2.7442,101.7003,0,9,56,0,1,,1752268038
3b353286,FIN61,AY,FIN,HEL,HND,A359,OH-LWD,72.2717,125.5608,33996,518,160,0,0,,1752268041
3b35328f,VJA60,VJ,VJA,SAV,,CL35,N60CK,38.6546,-102.3715,42975,425,249,128,0,,1752268040
3b3532a3,AAL119,AA,AAL,LAX,LIH,A21N,N409AA,21.7803,-159.3195,2800,214,304,0,0,,1752268041
3b3532b8,BAW171,BA,BAW,LHR,PIT,B788,G-ZBJC,49.7805,-63.3903,40000,475,228,0,0,,1752268041
3b3532fb,N7815G,,,SBD,,C172,N7815G,34.152,-117.3084,4600,69,292,0,0,,1752268041
3b353310,UAL933,UA,UAL,FRA,IAD,B772,N57016,52.4627,-58.0672,36000,477,233,0,0,,1752268041
3b353350,RAM204F,AT,RAM,CMN,MIA,B788,CN-RGU,31.4822,-57.9249,40000,524,253,0,0,,1752268039
3b35337d,UAE3M,EK,UAE,BNE,DXB,A388,A6-EUG,-6.5911,119.3739,40000,504,296,0,0,,1752268040
3b35338c,AFR096,AF,AFR,CDG,MCO,A359,F-HTYM,39.908,-50.1783,40000,453,228,0,0,,1752268039
3b35338d,GLF5,,,,,GLF5,,44.7963,-26.7325,45000,517,96,0,0,,1752268041
3b3533ba,DAL595,DL,DAL,SEA,DFW,BCS1,N109DU,32.8913,-97.0353,0,1,244,0,1,,1752268030
3b3533ef,N203S,,,,,PA23,N203S,30.4896,-88.2148,4300,114,344,-64,0,,1752268041
3b353447,MAS318,MH,MAS,KUL,PKX,A333,9M-MTE,35.6796,114.6821,37100,480,5,0,0,,1752268026
3b353449,12345,RP,RPN,DPA,,AS50,N893N,41.7042,-87.6855,1375,116,257,704,0,,1752268041
3b353454,UAE6MR,EK,UAE,IAH,DWC,B77L,A6-EFX,47.8955,-43.7944,33000,571,86,0,0,,1752268041
3b353459,AAL2801,AA,AAL,LAX,CUN,A21N,N461AN,21.0402,-86.8623,0,15,191,0,1,,1752267984
3b353463,DAL351,DL,DAL,SEA,HNL,A21N,N512DE,22.2172,-157.7426,26500,454,221,-2496,0,,1752268041
3b353468,QTR74P,QR,QTR,LHR,DOH,B77W,A7-BEC,30.8654,47.4773,35000,523,141,0,0,,1752268040
3b3534af,IBE26TT,IB,LVL,BCN,BOS,A332,EC-ODB,54.2704,-42.0312,38000,465,258,0,0,,1752268041
3b3534bc,SWR177,LX,SWR,SIN,ZRH,B77W,HB-JNG,19.7191,64.6246,34004,519,298,0,0,,1752268041
3b3534e3,CES6042,MU,CES,ALA,PVG,A21N,B-32L8,31.5921,119.2084,29075,464,92,-64,0,,1752268041
3b3534f2,CFG003,DE,CFG,HRG,HAM,A321,D-ATCC,53.6303,10.0037,0,0,123,0,1,,1752268041
3b3534ff,DAL767,DL,DAL,JFK,LAX,B763,N177DZ,34.3527,-116.6324,27925,427,243,-2176,0,,1752268041
3b353502,THY73,TK,THY,CAN,IST,B77W,TC-JJY,45.4147,75.8151,34000,480,250,0,0,,1752268040
3b353513,CEB019,5J,CEB,DXB,MNL,A339,RP-C3910,22.8568,97.7076,37000,458,64,0,0,,1752268041
3b35352a,SWR52,LX,SWR,ZRH,BOS,A333,HB-JHM,54.025,-49.8532,38996,452,255,0,0,,1752268041
3b35352e,HAL21,HA,HAL,SEA,HNL,A332,N389HA,21.6633,-157.3483,13150,386,211,-1920,0,,1752268040
3b353542,MAS20,MH,MAS,KUL,CDG,A359,9M-MAF,29.6215,71.9777,38000,482,304,-64,0,,1752268040
3b353544,THY31L,TK,THY,MRU,IST,B789,TC-LLV,13.4407,36.3451,38000,492,332,0,0,,1752268041
3b353552,UAE367,EK,UAE,TPE,DXB,A388,A6-EOY,23.131,81.0862,38000,509,273,0,0,,1752268041
3b35355d,JBU2033,B6,JBU,BOS,IAH,A320,N807JB,34.8893,-91.6983,36000,455,242,0,0,,1752268041
3b353562,AFL1704,SU,AFL,SVO,VVO,B77W,RA-73147,58.1562,121.7539,35000,523,135,0,0,,1752268041
3b353578,AFR008,AF,AFR,CDG,JFK,B77W,F-GSQB,50.187,-59.951,36000,464,230,0,0,,1752268041
3b353599,EVA062,BR,EVA,VIE,BKK,B78X,B-17803,34.7502,68.8156,35000,532,151,-64,0,,1752268041
3b3535a9,SVA946,SV,SVA,LGG,JED,B744,9H-AKF,21.5778,39.1764,2075,168,339,-704,0,,1752268041
3b3535ce,THY1KJ,TK,THY,IST,NSI,A333,TC-JNN,15.7614,3.8298,39000,448,183,0,0,,1752268041
3b3535e1,GTI9065,5Y,GTI,ORD,HKG,B77L,N722GT,62.9036,-143.1101,38000,504,264,0,0,,1752268041
3b3535e6,N210AL,,,LAP,,S22T,N210AL,25.6257,-103.4794,5400,148,96,-832,0,,1752268041
